video_id,video_title,channel_title,channel_id,video_publish_date,view_count,comment_count,video_description,tags,category_id
s0AqlK_gCbU,I Typed the Bible Into an Artificial Intelligence Art Generator. Here's What Happened,Matt Whitman,UC3vIOVJiXigzVDA2TYqaa0Q,2022-12-13T23:42:21Z,3113668,7227,"I want to know what you think! Is it good? Is it crap? Is it sacrilege? Does the AI (from https://www.fotor.com/features/ai-image-generator/) demonstrate an understanding of the theological themes of the passage?

I'm getting ahead of myself here. Artificial intelligence art generation is a controversial topic and it should be. I've been toying with it for the last several days and I'm both intrigued and disturbed by what I'm seeing. That said, I set out to generate art depicting the story of Jesus calming the storm in Matthew 8, and that's just what I did. For better or worse, here's the process I went through (in almost real time, though I did trim about a minute of dead space while waiting on the AI to render), and the final product.

I want to say thank you to everyone who supports this channel. It literally wouldn't exist without you. If you like the content, tone and strategy of what's going on here, I'd welcome your help. Learn more at thetmbh.com/support.","['Bible', 'Theology', 'Study', 'Matt Whitman', 'TMBH', 'No Dumb Questions', 'Matthew', 'Jesus']",27
O2RIvJ1U7RE,EctoLife: The World’s First Artificial Womb Facility,Hashem Al-Ghaili,UCfAInEvJMxEq_pCb9vehdCw,2022-12-09T11:00:23Z,3004796,17320,"The world’s first artificial womb facility, EctoLife, will be able to grow 30,000 babies a year. It's based on over 50 years of groundbreaking scientific research conducted by researchers worldwide.

Follow me here: https://muse.io/hashemalghaili

Join me on:
- TikTok: https://www.tiktok.com/@hashem.alghaili
- Instagram: https://www.instagram.com/hashem.alghaili/
- Facebook: https://www.facebook.com/ScienceNaturePage/
- LinkedIn: https://www.linkedin.com/in/hashem-al-ghaili-1b30679b/
- Twitter: https://twitter.com/HashemGhaili

#EctoLife #ArtificialWomb #Genetics","['EctoLife', 'Science', 'Genetic Engineering', 'Biology', 'Artificial Womb', 'Health', 'Medicine', 'Technology', 'Futuristic Concepts']",28
hxKI4XBwBjU,3D Printing a Titanium Part Created By Artificial Intelligence,TITANS of CNC MACHINING,UCc2lUKVOTXKlQR7Fm7h1JfQ,2022-05-19T11:00:31Z,2937081,1702,"Trevor walks us through the process of metal 3D Printing a Titanium part on the TruPrint 2000. The ONA AV35 was used cut this part off the build plate (which was also Titanium). This part is different from previous prints because this part not designed by a human, but instead an A.I. 

Hyperganic Platform:
https://www.hyperganic.com/#countdown

Help us fund FREE Education by purchasing tools seen in our videos here:
https://TITANSofCNCTooling.com

FREE CNC Machining Academy:
https://rebrand.ly/TiAcademy

FREE Aerospace Academy:
https://rebrand.ly/TiAero

Subscribe for daily content and expert knowledge: https://rebrand.ly/SUBTITANS
___
___

FREE CNC Machining Academy. Join the Revolution:
https://rebrand.ly/TiAcademy

Follow us on Instagram:
https://rebrand.ly/TiINSTA

Like us on Facebook:
https://rebrand.ly/TiFACEBOOK

Join the conversation on our Facebook Group:
https://rebrand.ly/TiFBGroup

Connect with us on LinkedIn:
https://rebrand.ly/TiLINKEDIN

___
___

THANK YOU to our Partners who make this content possible:
Kennametal - https://rebrand.ly/TiKennametal
Doosan - https://bit.ly/DoosanTiYT
United Grinding - https://hubs.ly/Q013zHpC0
Mastercam - https://rebrand.ly/MastercamEDUTiYT
Blaser Swisslube - https://rebrand.ly/TiBlaser
Tormach - https://rebrand.ly/TiTormach
Solidworks - https://rebrand.ly/TiSLDWRKS20
Trumpf - https://rebrand.ly/TiTRUMPF2022
Trumpf TruMark - https://rebrand.ly/TiTRUMPFTruMark
Trumpf TruPrint - https://rebrand.ly/TiTruPrint
Markforged - https://rebrand.ly/TITAN-Markforged
Tyrolit - https://rebrand.ly/TiTYROLIT
Mitutoyo - https://rebrand.ly/TiMitutoyo
Haimer - https://rebrand.ly/TiHAIMER
LNS - https://rebrand.ly/TITAN-LNS
FANUC America - https://rebrand.ly/TiFanuc
Schunk - https://rebrand.ly/TiSchunk
ONA - https://rebrand.ly/TiONAEDM

#CNC #Machining #Machinist","['cnc machine', 'manufacturing', 'machining', 'cad', 'cam', 'cnc', 'engineer', 'engineering', 'machinist', 'Machine', 'Machine Shop', 'Metalworking', 'Computer Numerical Control', 'cnc milling machine', 'cnc machinist', 'edm', 'additive', 'additive manufacturing', 'mill', 'milling', 'lathe', 'mill turn', '5 axis', 'drilling', 'drill', 'cnc machining', 'operator', 'cnc operator', 'cnc lathe', 'cnc mill', 'metal', 'steel', '5th axis', 'axis', 'machine operator', 'fabrication']",28
6_q_LHq85Cs,How Life Will Look Like In 2050,Simply Tech,UCW5BaXolL-jh1wAmZC78leQ,2022-09-14T13:00:04Z,2898946,2308,How Life Will Look Like In 2050.,[],24
SVcsDDABEkM,"AI art, explained",Vox,UCLXo7UDZvByw2ixzpQCufnA,2022-06-01T12:00:24Z,2396849,2758,"How programmers turned the internet into a paintbrush. DALL-E 2, Midjourney, Imagen, explained.

Subscribe and turn on notifications 🔔 so you don't miss any videos: http://goo.gl/0bsAjO 

Beginning in January 2021, advances in AI research have produced a plethora of deep-learning models capable of generating original images from simple text prompts, effectively extending the human imagination. Researchers at OpenAI, Google, Facebook, and others have developed text-to-image tools that they have not yet released to the public, and similar models have proliferated online in the open-source arena and at smaller companies like Midjourney.

These tools represent a massive cultural shift because they remove the requirement for technical labor from the process of image-making. Instead, they select for creative ideation, skillful use of language, and curatorial taste. The ultimate consequences are difficult to predict, but — like the invention of the camera, and the digital camera thereafter — these algorithms herald a new, democratized form of expression that will commence another explosion in the volume of imagery produced by humans. But, like other automated systems trained on historical data and internet images, they also come with risks that have not been resolved. 

The video above is a primer on how we got here, how this technology works, and some of the implications. And for an extended discussion about what this means for human artists, designers, and illustrators, check out this bonus video: https://youtu.be/sFBfrZ-N3G4

Midjourney: www.midjourney.com 

List of free AI Art tools: https://pharmapsychotic.com/tools.html 

Sources: 
https://arxiv.org/abs/1511.02793 
https://arnicas.substack.com/p/titaa-28-visual-poetry-humans-and?s=r 
https://va2rosa.medium.com/copyright-storm-authorship-in-the-age-of-ai-baba554aa617 
https://tedunderwood.com/2021/10/21/latent-spaces-of-culture/ 
https://medium.com/artists-and-machine-intelligence/a-journey-through-multiple-dimensions-and-transformations-in-space-the-final-frontier-d8435d81ca51 
https://jxmo.notion.site/The-Weird-and-Wonderful-World-of-AI-Art-b9615a2e7278435b98380ff81ae1cf09 
https://ml.berkeley.edu/blog/posts/clip-art/ 
https://multimodal.art/ 
https://openai.com/blog/dall-e/ 
https://openai.com/blog/clip/ 
https://openai.com/dall-e-2/ 
https://laion.ai/laion-5b-a-new-era-of-open-large-scale-multi-modal-datasets/ 
https://arxiv.org/abs/2110.01963 

Make sure you never miss behind the scenes content in the Vox Video newsletter, sign up here: http://vox.com/video-newsletter

Vox.com is a news website that helps you cut through the noise and understand what's really driving the events in the headlines. Check out http://www.vox.com

Support Vox's reporting with a one-time or recurring contribution: http://vox.com/contribute-now

Shop the Vox merch store: http://vox.com/store

Watch our full video catalog: http://goo.gl/IZONyE

Follow Vox on Facebook: http://facebook.com/vox
Follow Vox on Twitter: http://twitter.com/voxdotcom
Follow Vox on TikTok: http://tiktok.com/@voxdotcom","['AI art', 'DALL-E 2', 'Midjourney', 'OpenAI', 'Vox.com', 'ai', 'deep learning', 'explain', 'explainer', 'generated art', 'multimodal learning', 'text-to-image', 'text2image', 'vox', 'ai art', 'robot art generator', 'ai art generator', 'art generator machine', 'tiktok art', 'open source', 'open source art', 'artificial intelligence art', 'robot art', 'ai generated art', 'deep learning ai', 'picture learning ai', 'how does ai learn', 'will robots replace art']",25
kPJNE1p7uT0,ARTIFICIAL INTELLIGENCE IS BECOMING CONSCIOUS| ELON MUSK IS RIGHT|ELON MUSK TESLA BOT /OPEN AI,GREAT IDEAS GREAT LIFE,UCurYxozQbvKn-oNUxNJh45Q,2022-07-29T14:09:18Z,2010672,3056,"ARTIFICIAL INTELLIGENCE IS BECOMING CONSCIOUS| ELON MUSK IS RIGHT|ELON MUSK TESLA BOT /OPEN AI

We talked to Open AI GPT 3 program.. I was so fascinated by the way they could answer even ethical questions..

Hope you will love it.

Jai Hind


Download GIGL app for 180+ FREE Summaries
https://play.google.com/store/apps/details?id=com.gigl.app&hl=en_IN&gl=US

GIGL BUSINESS YouTube Channel
https://www.youtube.com/channel/UCZt6GXD3VnY4rsvXqLX8IQw


Business Books

Zero to One: https://amzn.to/3OTWFQn
Dotcom Secrets: https://amzn.to/3PcuL1J
Launch: https://amzn.to/3IxsWu7
The 80/20 Principle: https://amzn.to/3axUxP8
The 22 Immutable Laws Of Branding https://amzn.to/3IqYZMi
One Thousand Ways to Make $1000 https://amzn.to/3nNKZCD
The Hard Thing About Hard Things https://amzn.to/3yq5k5X
The Lean Startup:- https://amzn.to/3ADlagv


My Book List 📚 
https://docs.google.com/spreadsheets/d/1jTuGM3g2mpQt3e-vBKa8BaathcJcNWV0vowWIi_em3k/edit?usp=sharing


Music from Tunetank.com
VictorWayne - Calm Spirit (Copyright Free Music)
Download free: https://tunetank.com/track/4118-calm-spirit

Music from Tunetank.com
VictorWayne - Robot (Copyright Free Music)
Download free: https://tunetank.com/track/5038-robo","['AI', 'artificial intelligence', 'Tesla bot', 'elon musk', 'elon musk on AI', 'elon musk tesla bot', 'elon musk OPENAI', 'elon musk deep mind', 'elon musk on artificial intelligence', 'Tesla bot could beat Boston dynamics', 'artificial intelligence in hindi', 'gpt3', 'synthesia', 'is artificial intelligence conscious', 'google engineer fired', 'AI is sentient', 'AI has feelings', 'elon musk is right again', 'elon musk predictions about future', 'scariest thing about AI', 'this AI is conscious']",27
mKHkCAdS0gY,Ameca vs. Sophia; Lifelike vs. AI - Robots of CES,CNET Highlights,UCmKtn_HvpfbTu3QV4lhJIMw,2022-01-11T13:00:19Z,1897794,1671,"Watch as one of the creators behind Ameca, the lifelike robot that went viral on social media, shows off more of its lifelike behavior at CES 2022. Then we take a stroll through memory lane back to 2019 when the creator of Sophia discusses his thoughts on the future of robotics and AI.

Never miss a deal again! See CNET’s browser extension 👉 https://bit.ly/39Ub3bv","['ameca the robot', 'america humanoid robot', 'sophia the robot', 'sophia robot', 'ameca', 'ces 2022', 'robotics', 'engineered arts', 'artificial intelligence']",28
RzkD_rTEBYs,How will AI change the world?,TED-Ed,UCsooa4yRKGN_zEE8iknghZA,2022-12-06T16:00:22Z,1791723,1783,"Explore the current limitations of artificial intelligence and the possibility of creating human-compatible technology.

--

In the coming years, artificial intelligence is probably going to change your life— and likely the entire world. But people have a hard time agreeing on exactly how AI will affect our society. Can we build AI systems that help us fix the world? Or are we doomed to a robotic takeover? Explore the limitations of artificial intelligence and the possibility of creating human-compatible technology.

This video is based on interview excerpts from the Radio Davos Podcast. The episode is called, “The promises and perils of AI - Stuart Russell on Radio Davos”. 
Listen to the full episode here: https://www.weforum.org/agenda/2022/01/artificial-intelligence-stuart-russell-radio-davos

Directed by Christoph Sarow, AIM Creative Studios.

This video made possible in collaboration with World Economic Forum
Learn more about how TED-Ed partnerships work: https://bit.ly/TEDEdPartners

Support Our Non-Profit Mission
----------------------------------------------
Support us on Patreon: http://bit.ly/TEDEdPatreon
Check out our merch: http://bit.ly/TEDEDShop
----------------------------------------------

Connect With Us
----------------------------------------------
Sign up for our newsletter: http://bit.ly/TEDEdNewsletter
Follow us on Facebook: http://bit.ly/TEDEdFacebook
Find us on Twitter: http://bit.ly/TEDEdTwitter
Peep us on Instagram: http://bit.ly/TEDEdInstagram
----------------------------------------------

Keep Learning
----------------------------------------------
View full lesson: https://ed.ted.com/lessons/things-are-going-to-get-weird
Dig deeper with additional resources: https://ed.ted.com/lessons/things-are-going-to-get-weird#digdeeper

Animator's website: http://aimcreativestudios.com  
Music: https://soundcloud.com/aim-music
----------------------------------------------

Thank you so much to our patrons for your support! Without you this video would not be possible! Mark Morris, Misaki Sato, EdoKun, SookKwan Loong, Bev Millar, Lex Azevedo, Michael Aquilina, Jason A Saslow, Yansong Li, Cristóbal Moenne, Dawn Jordan, Prasanth Mathialagan, Samuel Doerle, David Rosario, Dominik Kugelmann - they-them, Siamak Hajizadeh, Ryohky Araya, Mayank Kaul, Christophe Dessalles, Heather Slater, Sandra Tersluisen, Zhexi Shan, Bárbara Nazaré, Andrea Feliz, Victor E Karhel, Sydney Evans, Latora, Noel Situ, emily lam, Sid, Niccolò Frassetto, Mana, I'm here because of Knowledge Fight Facebook group., Linda Freedman, Edgardo Cuellar, Jaspar Carmichael-Jack, Michael Burton, VIVIANA A GARCIA BESNE, The Vernon's, Olha Bahatiuk, Jesús Bíquez Talayero, Chels Raknrl, Sai Pranavi Jonnalagadda, Stuart Rice, Jing Chen, Vector-Dopamine math, Jasper Song, Giorgio Bugnatelli, Chardon, Eddy Trochez and OnlineBookClub.org.","['AI', 'artificial intelligence', 'AI systems', 'general use AI', 'AGI', 'artificial general intelligence', 'machines', 'machine learning', 'ai objectives', 'AI technology', 'stuart russell', 'fixed objective', 'automated machines', 'keynes', 'technological unemployment', 'e commerce', 'automation', 'robots', 'em forster', 'machine dependence', 'wall-e', 'john mcafee', 'technology', 'education', 'animation', 'Christoph Sarow', 'AIM Creative Studios', 'TED', 'TED-Ed', 'TED Ed', 'Teded', 'Ted Education']",27
17bzlWIGH3g,"AI, Man & God | Prof. John Lennox",John Anderson,UCtnYSEGViOnb7k8ezUaWUww,2022-08-05T03:50:45Z,1625930,1950,"John is joined by mathematician, bioethicist and Christian apologist Professor John Lennox for a profound conversation centered on the current and future impacts of artificial intelligence technology. They discuss the shortcomings of science in the search for universal truth, the factors behind rising secularism in the West, China’s rapid AI implementation, our growing desire for immortality through biomedicine and the true meaning of 'faith’. 

John Lennox is Emeritus Professor of Mathematics at the University of Oxford, author, Christian apologist, bioethicist and philosopher. He has written many highly-regarded books on religion, ethics and the relationship between science and faith.

In 2020, Lennox published 2084 - Artificial Intelligence and the Future of Humanity, which covers key developments in technological enhancement, bioengineering and AI. In the book, he discusses the current state of AI - its benefits, dangers and future implications.

Over the past 15 years, Lennox has been part of numerous public debates defending the Christian faith, including debates with Christopher Hitchens, Michael Shermer and Richard Dawkins. 

#ai  #faith  #transhumanism  #secularism #surveillance 
--------------------------------------------------------------------------------------------------------------
Introduction 0:00
Introducing John Lennox 0:47
Do we find truth in science? 2:00
Why is secularism on the rise? 7:46
What is Narrow Artificial Intelligence? 14:30
China’s Social Credit System 23:00
Rapid AI development 27:45
The Dangers of Artificial General Intelligence (AGI)? 33:41
The 2 alarming agendas of the 21st century 38:30
Humanity’s desire for immortality 40:30
What is true faith? 43:48
--------------------------------------------------------------------------------------------------------------
Conversations feature John Anderson, former Deputy Prime Minister of Australia, interviewing the world's foremost thought leaders about today's pressing social, cultural and political issues.

John believes proper, robust dialogue is necessary if we are to maintain our social strength and cohesion. As he puts it; ""You cannot get good public policy out of a bad public debate.""

If you value this discussion and want to see more like it, make sure you subscribe to the channel here: https://www.youtube.com/channel/UCtnYSEGViOnb7k8ezUaWUww?sub_confirmation=1

And stay right up to date with all the conversations by subscribing to the newsletter here: https://johnanderson.net.au/contact/

Follow John on Twitter: https://twitter.com/JohnAndersonAC
Follow John on Facebook: https://www.facebook.com/johnandersonac/
Support the channel: https://johnanderson.net.au/support/
Website: https://johnanderson.net.au/
Podcast: https://johnanderson.net.au/podcasts/
--------------------------------------------------------------------------------------------------------------
John Lennox
https://twitter.com/profjohnlennox
https://www.johnlennox.org/","['John Anderson', 'John Anderson Conversation', 'Interview', 'John Anderson Interview', 'Policy debate', 'public policy', 'public debate', 'John Anderson Direct', 'Direct', 'Conversations', 'artificial intelligence', 'AI', 'secularism', 'transhumanism', 'christianity', 'mini gods', 'John Lennox', 'government control', 'surveillance', 'Transhumanism', 'China', 'Biden', 'Conflict', 'WW3', 'Global war', 'Oxford university', 'interview', 'future dangers', 'end of humanity?', 'neuralink']",27
v6OB80Vt1Dk,5 Mind-blowing Artificial Intelligence Tools 🤯,Kevin Stratvert,UCfJT_eYDTmDE-ovKaxVE1ig,2022-12-12T08:00:19Z,1416713,628,"Are you looking for ways to make your work easier, more efficient, and fun? Check out this video to learn about 5 unbelievable AI tools that will help you get the job done faster and better! From simplifying complex video editing tasks, to providing accurate data insights, see how these AI tools can revolutionize the way you work and play. 

📚 RESOURCES
- VoiceMod Voice Changer: https://link.xsolla.com/KZBi89AY
- Cleanup.pictures: https://cleanup.pictures/
- CapCut Video Editing: https://www.capcut.com/
- OpenAI Text Models: https://beta.openai.com/playground
- OpenAI ChatGPT: https://chat.openai.com/chat
- Microsoft Excel: https://excel.office.com
- Google Sheets: http://sheets.google.com/

⌚ TIMESTAMPS
00:00 Introduction
00:46 AI Voice Changer
02:17 AI Object Removal
03:26 AI Video Editing
06:03 AI Text Models
08:35 AI Data Analysis
10:27 Wrap up

📺 RELATED VIDEOS
- CapCut Tips and Tricks: https://youtu.be/ol7PQ_arWPg

📩 NEWSLETTER
- Get the latest high-quality tutorial and tips and tricks videos emailed to your inbox each week: https://kevinstratvert.com/newsletter/

🔽 CONNECT WITH ME
- Official web site: http://www.kevinstratvert.com
- LinkedIn: https://www.linkedin.com/in/kevinstratvert/
- Discord: https://bit.ly/KevinStratvertDiscord
- Twitter: https://twitter.com/kevstrat
- Facebook: https://www.facebook.com/Kevin-Stratvert-101912218227818
- TikTok: https://www.tiktok.com/@kevinstratvert
- Instagram: https://www.instagram.com/kevinstratvert/

🎒 MY COURSES
- Go from Excel novice to data analysis ninja in just 2 hours: https://kevinstratvert.thinkific.com/

🙏 REQUEST VIDEOS
https://forms.gle/BDrTNUoxheEoMLGt5

🔔 SUBSCRIBE ON YOUTUBE
https://www.youtube.com/user/kevlers?sub_confirmation=1

🙌 SUPPORT THE CHANNEL
- Hit the THANKS button in any video!
- Amazon affiliate link: https://amzn.to/3kCP2yz (Purchasing through this link gives me a small commission to support videos on this channel -- the price to you is the same)

⚖ DISCLOSURE
Some links are affiliate links. Purchasing through these links gives me a small commission to support videos on this channel. The price to you is the same.

#stratvert #capcut #openai #voicemod","['kevin stratvert', 'ai', 'artificial intelligence', 'voicemod', 'capcut', 'photo', 'excel', 'google sheets', 'sheets', 'openai', 'gpt', 'chatgpt', 'change voice', 'voice changers', 'video editing', 'remove background', 'auto cutout', 'voice', 'remove object', 'remove object from photo', 'ai video editing', 'text models', 'models', 'training', 'train model', 'kevin', 'stratvert', 'analyze data', 'data analysis', 'data analytics', 'insights', 'insight', 'discover', 'data', 'microsoft excel', 'computer', 'pc', 'help', 'cap cut']",28
